numeroTelefono;creditoResiduo
+39320007644;122,07
+39320007646;9,28
+39320007648;157,72
+39320007650;126,40
+39320007652;29,93
+39320007654;163,01
+39320007656;189,61
+39320007658;23,51
+39320007660;9,21
+39320007662;43,12
+39320007664;66,26
+39320007666;111,95
+39320007668;83,24
+39320007670;65,62
+39320007672;92,49
+39320007674;65,31
+39320007676;170,55
+39320007678;184,96
+39320007680;149,90
+39320007682;184,64
+39320007684;182,10
+39320007686;64,24
+39320007688;168,29
+39320007690;199,54
+39320007692;208,81
+39320007694;204,45
+39320007696;11,13
+39320007698;126,50
+39320007700;33,76
+39320007702;47,34
+39320007704;201,99
+39320007706;61,63
+39320007708;232,73
+39320007710;78,11
+39320007712;204,19
+39320007714;104,22
+39320007716;200,41
+39320007718;164,97
+39320007720;77,75
+39320007722;211,21
+39320007724;0,85
+39320007726;108,83
+39320007728;47,58
+39320007730;70,60
+39320007732;88,31
+39320007734;21,58
+39320007736;35,84
+39320007738;179,97
+39320007740;51,96
+39320007742;234,71
+39320007744;90,02
+39320007746;210,62
+39320007748;166,75
+39320007750;232,43
+39320007752;90,51
+39320007754;216,57
+39320007756;1,66
+39320007758;225,65
+39320007760;159,65
+39320007762;226,18
+39320007764;219,20
+39320007766;174,28
+39320007768;39,09
+39320007770;37,82
+39320007772;51,38
+39320007774;173,07
+39320007776;164,14
+39320007778;122,18
+39320007780;183,33
+39320007782;37,86
+39320007784;39,59
+39320007786;60,96
+39320007788;31,34
+39320007790;228,97
+39320007792;109,74
+39320007794;220,52
+39320007796;227,88
+39320007798;214,98
+39320007800;158,64
+39320007802;190,58
+39320007804;242,38
+39320007806;176,60
+39320007808;145,89
+39320007810;243,91
+39320007812;67,12
+39320007814;48,47
+39320007816;50,31
+39320007818;86,64
+39320007820;39,25
+39320007822;187,57
+39320007824;102,22
+39320007826;177,33
+39320007828;240,98
+39320007830;227,46
+39320007832;57,48
+39320007834;105,67
+39320007836;161,54
+39320007838;190,81
+39320007840;47,85
+39320007842;30,86
+39320007844;177,81
+39320007846;218,57
+39320007848;112,55
+39320007850;85,39
+39320007852;10,31
+39320007854;138,64
+39320007856;55,40
+39320007858;25,45
+39320007860;198,87
+39320007862;235,35
+39320007864;23,96
+39320007866;26,35
+39320007868;69,89
+39320007870;39,38
+39320007872;33,79
+39320007874;217,18
+39320007876;55,52
+39320007878;209,14
+39320007880;161,11
+39320007882;238,76
+39320007884;27,59
+39320007886;193,72
+39320007888;223,52
+39320007890;121,01
+39320007892;89,87
+39320007894;65,02
+39320007896;215,06
+39320007898;200,87
+39320007900;168,44
+39320007902;3,08
+39320007904;211,51
+39320007906;178,93
+39320007908;14,90
+39320007910;9,47
+39320007912;102,60
+39320007914;43,65
+39320007916;77,73
+39320007918;138,05
+39320007920;32,96
+39320007922;26,19
+39320007924;248,28
+39320007926;217,21
+39320007928;240,42
+39320007930;235,69
+39320007932;84,34
+39320007934;31,34
+39320007936;132,34
+39320007938;19,35
+39320007940;211,09
+39320007942;124,10
+39320007944;4,42
+39320007946;177,27
+39320007948;16,07
+39320007950;249,71
+39320007952;160,64
+39320007954;216,81
+39320007956;132,74
+39320007958;233,19
+39320007960;245,15
+39320007962;104,69
+39320007964;190,70
+39320007966;232,50
+39320007968;233,21
+39320007970;72,73
+39320007972;238,45
+39320007974;246,41
+39320007976;131,36
+39320007978;20,69
+39320007980;188,61
+39320007982;4,47
+39320007984;2,50
+39320007986;6,54
+39320007988;85,32
+39320007990;97,79
+39320007992;199,02
+39320007994;1,82
+39320007996;246,24
+39320007998;123,11
+39320008000;206,33
+39320008002;112,22
+39320008004;179,07
+39320008006;154,01
+39320008008;57,76
+39320008010;57,10
+39320008012;222,44
+39320008014;38,17
+39320008016;43,23
+39320008018;113,38
+39320008020;43,66
+39320008022;63,98
+39320008024;74,18
+39320008026;213,37
+39320008028;137,67
+39320008030;122,33
+39320008032;72,91
+39320008034;21,33
+39320008036;100,45
+39320008038;90,25
+39320008040;113,63
+39320008042;14,36
+39320008044;207,79
+39320008046;43,42
+39320008048;188,38
+39320008050;99,95
+39320008052;208,96
+39320008054;119,51
+39320008056;89,87
+39320008058;162,39
+39320008060;4,27
+39320008062;136,04
+39320008064;123,21
+39320008066;3,40
+39320008068;186,92
+39320008070;154,27
+39320008072;182,94
+39320008074;110,95
+39320008076;23,75
+39320008078;198,40
+39320008080;247,84
+39320008082;125,08
+39320008084;48,24
+39320008086;27,50
+39320008088;168,33
+39320008090;105,13
+39320008092;28,88
+39320008094;78,10
+39320008096;22,66
+39320008098;169,29
+39320008100;81,72
+39320008102;212,30
+39320008104;41,60
+39320008106;202,36
+39320008108;13,64
+39320008110;51,77
+39320008112;185,81
+39320008114;190,13
+39320008116;209,47
+39320008118;57,78
+39320008120;23,62
+39320008122;226,03
+39320008124;47,58
+39320008126;15,95
+39320008128;172,77
+39320008130;150,52
+39320008132;73,78
+39320008134;230,31
+39320008136;11,55
+39320008138;150,93
+39320008140;143,16
+39320008142;138,52
+39320008144;224,00
+39320008146;1,42
+39320008148;103,27
+39320008150;199,48
+39320008152;159,42
+39320008154;200,64
+39320008156;91,20
+39320008158;21,76
+39320008160;59,66
+39320008162;65,93
+39320008164;163,04
+39320008166;37,52
+39320008168;201,57
+39320008170;195,85
+39320008172;119,73
+39320008174;13,58
+39320008176;81,63
+39320008178;5,43
+39320008180;145,28
+39320008182;91,58
+39320008184;110,08
+39320008186;20,29
+39320008188;144,99
+39320008190;117,70
+39320008192;84,28
+39320008194;32,13
+39320008196;215,94
+39320008198;232,49
+39320008200;173,52
+39320008202;192,11
+39320008204;98,44
+39320008206;78,98
+39320008208;235,97
+39320008210;156,11
+39320008212;148,69
+39320008214;28,84
+39320008216;138,46
+39320008218;24,66
+39320008220;79,31
+39320008222;23,40
+39320008224;40,62
+39320008226;29,00
+39320008228;175,43
+39320008230;77,94
+39320008232;221,71
+39320008234;109,90
+39320008236;228,83
+39320008238;110,92
+39320008240;223,93
+39320008242;65,92
+39320008244;222,84
+39320008246;170,60
+39320008248;149,28
+39320008250;226,17
+39320008252;163,66
+39320008254;87,97
+39320008256;48,01
+39320008258;223,20
+39320008260;245,12
+39320008262;233,28
+39320008264;220,73
+39320008266;115,38
+39320008268;26,07
+39320008270;219,21
+39320008272;25,88
+39320008274;112,98
+39320008276;55,41
+39320008278;166,17
+39320008280;157,87
+39320008282;21,96
+39320008284;7,40
+39320008286;241,20
+39320008288;146,78
+39320008290;238,75
+39320008292;64,88
+39320008294;15,91
+39320008296;166,43
+39320008298;232,47
+39320008300;72,69
+39320008302;195,29
+39320008304;14,31
+39320008306;138,24
+39320008308;212,95
+39320008310;30,74
+39320008312;51,44
+39320008314;43,13
+39320008316;176,84
+39320008318;209,05
+39320008320;219,63
+39320008322;79,28
+39320008324;164,72
+39320008326;36,12
+39320008328;36,46
+39320008330;238,08
+39320008332;161,06
+39320008334;31,57
+39320008336;199,15
+39320008338;230,14
+39320008340;100,08
+39320008342;129,63
+39320008344;202,24
+39320008346;156,98
+39320008348;153,35
+39320008350;69,77
+39320008352;105,64
+39320008354;36,72
+39320008356;71,66
+39320008358;81,19
+39320008360;24,64
+39320008362;188,02
+39320008364;145,12
+39320008366;2,39
+39320008368;194,78
+39320008370;205,38
+39320008372;24,03
+39320008374;118,95
+39320008376;26,06
+39320008378;160,47
+39320008380;160,19
+39320008382;158,18
+39320008384;2,97
+39320008386;135,83
+39320008388;11,38
+39320008390;133,88
+39320008392;208,90
+39320008394;113,22
+39320008396;13,38
+39320008398;200,18
+39320008400;56,86
+39320008402;68,57
+39320008404;168,42
+39320008406;214,67
+39320008408;159,68
+39320008410;76,61
+39320008412;60,11
+39320008414;175,53
+39320008416;246,43
+39320008418;214,14
+39320008420;62,15
+39320008422;119,45
+39320008424;166,21
+39320008426;192,94
+39320008428;209,03
+39320008430;209,17
+39320008432;166,44
+39320008434;120,92
+39320008436;12,20
+39320008438;198,79
+39320008440;118,44
+39320008442;227,98
+39320008444;129,58
+39320008446;99,46
+39320008448;174,13
+39320008450;161,07
+39320008452;89,62
+39320008454;5,31
+39320008456;196,96
+39320008458;8,13
+39320008460;120,77
+39320008462;38,29
+39320008464;132,66
+39320008466;182,48
+39320008468;99,56
+39320008470;99,18
+39320008472;185,25
+39320008474;151,40
+39320008476;72,01
+39320008478;234,98
+39320008480;22,60
+39320008482;215,46
+39320008484;203,12
+39320008486;180,92
+39320008488;207,30
+39320008490;44,38
+39320008492;128,20
+39320008494;6,48
+39320008496;249,22
+39320008498;13,48
+39320008500;199,76
+39320008502;190,53
+39320008504;240,01
+39320008506;115,09
+39320008508;83,06
+39320008510;219,55
+39320008512;194,63
+39320008514;52,42
+39320008516;46,34
+39320008518;121,51
+39320008520;86,55
+39320008522;177,11
+39320008524;129,78
+39320008526;235,72
+39320008528;30,82
+39320008530;172,27
+39320008532;29,03
+39320008534;22,98
+39320008536;197,79
+39320008538;163,18
+39320008540;47,16
+39320008542;78,89
+39320008544;58,13
+39320008546;215,73
+39320008548;227,05
+39320008550;169,06
+39320008552;180,61
+39320008554;152,30
+39320008556;8,67
+39320008558;59,61
+39320008560;65,23
+39320008562;162,37
+39320008564;16,38
+39320008566;154,11
+39320008568;85,59
+39320008570;82,32
+39320008572;33,99
+39320008574;56,56
+39320008576;201,68
+39320008578;215,88
+39320008580;91,03
+39320008582;212,10
+39320008584;136,85
+39320008586;151,95
+39320008588;151,72
+39320008590;73,85
+39320008592;122,14
+39320008594;146,24
+39320008596;37,24
+39320008598;180,42
+39320008600;105,57
+39320008602;196,22
+39320008604;31,91
+39320008606;21,27
+39320008608;25,92
+39320008610;222,04
+39320008612;59,84
+39320008614;12,68
+39320008616;118,86
+39320008618;93,24
+39320008620;11,09
+39320008622;101,25
+39320008624;69,73
+39320008626;208,07
+39320008628;177,87
+39320008630;42,63
+39320008632;205,69
+39320008634;45,34
+39320008636;226,59
+39320008638;121,02
+39320008640;130,93
+39320008642;221,62
+39320008644;14,81
+39320008646;143,88
+39320008648;146,19
+39320008650;62,14
+39320008652;246,00
+39320008654;140,46
+39320008656;239,70
+39320008658;119,93
+39320008660;30,97
+39320008662;106,06
+39320008664;46,45
+39320008666;162,38
+39320008668;1,63
+39320008670;52,29
+39320008672;93,09
+39320008674;57,97
+39320008676;210,61
+39320008678;67,49
+39320008680;136,12
+39320008682;135,08
+39320008684;111,07
+39320008686;246,15
+39320008688;221,97
+39320008690;135,93
+39320008692;55,83
+39320008694;111,35
+39320008696;62,55
+39320008698;98,92
+39320008700;210,58
+39320008702;77,15
+39320008704;214,08
+39320008706;3,88
+39320008708;229,55
+39320008710;162,50
+39320008712;129,70
+39320008714;229,30
+39320008716;180,89
+39320008718;31,08
+39320008720;6,86
+39320008722;202,78
+39320008724;162,98
+39320008726;129,37
+39320008728;14,49
+39320008730;182,29
+39320008732;70,08
+39320008734;147,89
+39320008736;190,94
+39320008738;128,86
+39320008740;54,80
+39320008742;248,03
+39320008744;192,54
+39320008746;80,28
+39320008748;54,09
+39320008750;111,56
+39320008752;95,33
+39320008754;170,27
+39320008756;15,21
+39320008758;174,53
+39320008760;191,39
+39320008762;22,65
+39320008764;197,19
+39320008766;179,66
+39320008768;23,32
+39320008770;247,30
+39320008772;83,10
+39320008774;6,39
+39320008776;122,52
+39320008778;28,52
+39320008780;63,91
+39320008782;57,59
+39320008784;155,69
+39320008786;2,11
+39320008788;121,41
+39320008790;163,03
+39320008792;103,54
+39320008794;145,18
+39320008796;224,04
+39320008798;246,24
+39320008800;129,34
+39320008802;119,20
+39320008804;97,79
+39320008806;112,19
+39320008808;74,64
+39320008810;107,90
+39320008812;232,92
+39320008814;36,86
+39320008816;15,15
+39320008818;236,26
+39320008820;143,88
+39320008822;6,02
+39320008824;222,78
+39320008826;201,77
+39320008828;156,07
+39320008830;32,35
+39320008832;246,65
+39320008834;8,55
+39320008836;119,17
+39320008838;242,42
+39320008840;211,78
+39320008842;173,83
+39320008844;80,21
+39320008846;24,68
+39320008848;188,38
+39320008850;134,90
+39320008852;69,42
+39320008854;81,66
+39320008856;111,67
+39320008858;179,82
+39320008860;206,09
+39320008862;65,88
+39320008864;8,40
+39320008866;65,07
+39320008868;90,39
+39320008870;243,44
+39320008872;230,81
+39320008874;81,46
+39320008876;199,39
+39320008878;2,40
+39320008880;12,13
+39320008882;98,39
+39320008884;199,72
+39320008886;184,08
+39320008888;60,68
+39320008890;17,89
+39320008892;216,02
+39320008894;75,81
+39320008896;87,28
+39320008898;134,71
+39320008900;157,52
+39320008902;142,73
+39320008904;195,86
+39320008906;238,36
+39320008908;77,33
+39320008910;1,39
+39320008912;3,39
+39320008914;9,35
+39320008916;178,30
+39320008918;212,31
+39320008920;155,82
+39320008922;132,11
+39320008924;73,92
+39320008926;202,43
+39320008928;42,60
+39320008930;4,73
+39320008932;145,24
+39320008934;214,92
+39320008936;106,25
+39320008938;110,87
+39320008940;20,79
+39320008942;132,59
+39320008944;117,63
+39320008946;184,62
+39320008948;246,94
+39320008950;42,66
+39320008952;198,15
+39320008954;88,23
+39320008956;164,47
+39320008958;139,22
+39320008960;92,03
+39320008962;150,42
+39320008964;60,07
+39320008966;235,02
+39320008968;217,00
+39320008970;193,97
+39320008972;17,79
+39320008974;170,94
+39320008976;237,35
+39320008978;214,19
+39320008980;165,33
+39320008982;204,64
+39320008984;156,46
+39320008986;240,60
+39320008988;194,22
+39320008990;175,15
+39320008992;145,98
+39320008994;117,95
+39320008996;90,56
+39320008998;24,91
+39320009000;63,49
+39320009002;69,52
+39320009004;104,86
+39320009006;190,27
+39320009008;126,27
+39320009010;62,82
+39320009012;21,00
+39320009014;135,56
+39320009016;127,12
+39320009018;216,70
+39320009020;215,99
+39320009022;31,75
+39320009024;170,17
+39320009026;233,38
+39320009028;204,26
+39320009030;195,29
+39320009032;187,04
+39320009034;244,78
+39320009036;179,40
+39320009038;228,86
+39320009040;242,85
+39320009042;248,11
+39320009044;222,27
+39320009046;165,14
+39320009048;84,94
+39320009050;63,77
+39320009052;58,66
+39320009054;38,67
+39320009056;140,09
+39320009058;123,58
+39320009060;161,00
+39320009062;187,99
+39320009064;99,32
+39320009066;168,39
+39320009068;104,52
+39320009070;213,43
+39320009072;231,31
+39320009074;132,78
+39320009076;62,06
+39320009078;87,65
+39320009080;24,90
+39320009082;113,64
+39320009084;31,70
+39320009086;142,91
+39320009088;110,38
+39320009090;108,13
+39320009092;237,60
+39320009094;173,02
+39320009096;147,08
+39320009098;47,43
+39320009100;40,92
+39320009102;31,54
+39320009104;164,46
+39320009106;52,65
+39320009108;108,81
+39320009110;124,05
+39320009112;132,74
+39320009114;105,12
+39320009116;79,64
+39320009118;6,54
+39320009120;211,43
+39320009122;183,41
+39320009124;199,13
+39320009126;163,03
+39320009128;121,23
+39320009130;75,75
+39320009132;196,27
+39320009134;241,49
+39320009136;67,92
+39320009138;201,24
+39320009140;236,16
+39320009142;33,69
+39320009144;249,01
+39320009146;174,30
+39320009148;92,13
+39320009150;64,01
+39320009152;8,95
+39320009154;172,99
+39320009156;80,18
+39320009158;33,05
+39320009160;248,34
+39320009162;122,65
+39320009164;233,45
+39320009166;67,27
+39320009168;183,14
+39320009170;167,28
+39320009172;97,59
+39320009174;102,50
+39320009176;207,02
+39320009178;67,87
+39320009180;0,81
+39320009182;6,60
+39320009184;224,62
+39320009186;195,09
+39320009188;112,33
+39320009190;232,13
+39320009192;32,69
+39320009194;176,69
+39320009196;118,70
+39320009198;81,75
+39320009200;220,18
+39320009202;15,05
+39320009204;138,83
+39320009206;210,37
+39320009208;183,85
+39320009210;245,63
+39320009212;5,71
+39320009214;231,28
+39320009216;135,08
+39320009218;46,85
+39320009220;108,79
+39320009222;66,05
+39320009224;160,36
+39320009226;240,60
+39320009228;49,14
+39320009230;11,55
+39320009232;150,79
+39320009234;200,49
+39320009236;88,72
+39320009238;123,93
+39320009240;170,19
+39320009242;34,89
+39320009244;26,54
+39320009246;141,06
+39320009248;146,60
+39320009250;48,26
+39320009252;107,08
+39320009254;5,43
+39320009256;117,68
+39320009258;85,78
+39320009260;86,07
+39320009262;97,05
+39320009264;87,17
+39320009266;119,11
+39320009268;120,09
+39320009270;35,48
+39320009272;119,56
+39320009274;5,28
+39320009276;49,17
+39320009278;206,21
+39320009280;4,60
+39320009282;236,74
+39320009284;74,91
+39320009286;207,80
+39320009288;143,55
+39320009290;43,90
+39320009292;155,88
+39320009294;138,05
+39320009296;174,18
+39320009298;144,30
+39320009300;226,91
+39320009302;29,46
+39320009304;173,57
+39320009306;211,76
+39320009308;225,28
+39320009310;61,82
+39320009312;135,60
+39320009314;115,54
+39320009316;226,42
+39320009318;108,66
+39320009320;147,53
+39320009322;244,32
+39320009324;36,27
+39320009326;206,60
+39320009328;203,40
+39320009330;248,19
+39320009332;238,01
+39320009334;169,99
+39320009336;144,92
+39320009338;54,21
+39320009340;206,77
+39320009342;168,92
+39320009344;120,42
+39320009346;186,46
+39320009348;221,65
+39320009350;125,23
+39320009352;60,58
+39320009354;119,84
+39320009356;156,95
+39320009358;194,50
+39320009360;183,78
+39320009362;204,07
+39320009364;44,83
+39320009366;118,72
+39320009368;170,95
+39320009370;248,86
+39320009372;51,09
+39320009374;100,26
+39320009376;11,65
+39320009378;88,13
+39320009380;106,13
+39320009382;151,58
+39320009384;215,48
+39320009386;158,42
+39320009388;193,51
+39320009390;61,52
+39320009392;35,90
+39320009394;179,67
+39320009396;121,85
+39320009398;183,45
+39320009400;131,62
+39320009402;215,15
+39320009404;200,33
+39320009406;241,88
+39320009408;41,44
+39320009410;120,03
+39320009412;197,11
+39320009414;229,83
+39320009416;13,00
+39320009418;110,78
+39320009420;218,00
+39320009422;149,20
+39320009424;239,30
+39320009426;78,37
+39320009428;25,08
+39320009430;121,52
+39320009432;166,43
+39320009434;35,18
+39320009436;5,05
+39320009438;176,09
+39320009440;115,05
+39320009442;141,69
+39320009444;148,79
+39320009446;62,34
+39320009448;62,12
